_r,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,phot_g_mean_mag,bp_rp,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error
12.3969,87.28121991168,13.21411392734,536.725037,525.39325,547.30719,14.297864067214967,1.126363036830902,0.002772,0.003418,0.004078
12.4028,87.07337286526,13.1835618297,3531.25757,2815.31348,4515.33594,16.366414001926422,0.979551995355606,0.002944,0.014505,0.005985
12.4055,86.9615425936,13.28061173602,867.907715,811.166504,931.152954,16.26773802441406,1.239652001335144,0.002897,0.013796,0.007556
12.4375,86.93815562147,13.40015221861,886.975037,813.569519,989.525757,16.655711899139405,1.3153567542419433,0.003042,0.016758,0.007292
12.4927,86.94071144792,13.42076412342,1401.38464,1329.36047,1487.65723,14.55188168826294,0.7225291145935058,0.002781,0.003921,0.004039
12.4929,87.05092952868,13.56108102764,1330.59692,1217.78015,1459.80872,15.671322806861877,0.8440874525299071,0.002827,0.010896,0.005353
12.4954,87.11564141721,13.1708345337,3927.85352,3071.82983,4987.91211,16.490794995155333,0.9890989954509735,0.002955,0.021667,0.010246
12.5044,87.3066101206,13.51848869212,911.146973,886.985229,940.209045,13.991849981613159,0.8346880254440308,0.002779,0.003242,0.003947
12.5121,87.32746134562,13.49320350838,2957.56714,2545.87769,3579.45605,15.550184042304991,0.7306630136756898,0.00283,0.011048,0.006407
12.5284,87.06762457401,13.18354682733,1138.73218,1115.45081,1167.97571,13.412327044727325,0.6582650308513642,0.002765,0.003056,0.003831
12.5964,87.04829125264,13.56167852613,1970.17871,1651.40662,2373.81348,16.350105997329713,0.8449890017166137,0.002949,0.014517,0.007486
12.5969,86.98883947667,13.51626997349,2264.88159,2160.46021,2359.49829,12.953322989471436,0.29932801358032224,0.002769,0.003012,0.003867
12.6588,87.353127628,13.44996224678,2226.41431,1871.9989,2648.23022,16.29906272640991,0.7492053409042359,0.002956,0.017301,0.013896
12.6623,86.9339946079,13.35545918274,947.159546,934.900085,960.129578,12.457167034446716,0.5660120255393981,0.002762,0.002886,0.003816
12.6783,87.036080277,13.19643569653,2361.15674,1896.58691,2953.64966,16.777851003013613,0.6609080133895875,0.003085,0.028821,0.016113
12.6922,87.25433704227,13.56194096632,1546.49243,1449.59534,1654.44788,15.006456950180054,0.7518979834918975,0.002797,0.004883,0.004565
12.7023,87.19999026548,13.17041347727,1601.83716,1381.55701,1928.00781,16.488226002197266,0.9986614198532104,0.002993,0.019514,0.00833
12.7094,87.05604645262,13.56759535575,990.299744,936.920837,1052.75403,15.37216493663788,0.9513620134849547,0.002824,0.007253,0.005735
